image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_denth,type_inf2h,roi_maxpr,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_maxpr,neighbor3d_corrp,bin_num3d_cprom
appliedMASKiso_shg_2mgml_roi2_8bit.ome,21,59.74542424,49.37190909,0.927367273,3.610721212,58.496,41.511,0.93211,3.5487,33.0,38.9947194,19.55059575,0.033752867,0.725056753,21.0,3972,30.9992,3262,98,33.2857,14,1.241,0.0169,0.0853,0.3555,131072,0.6553534269332886,589.8931884765625,0.4626685678958893,9.433197975158691,9.478285789489746,630.8092041015625,0.804929256439209,0.6679502725601196,550.3819580078125,0.4857599139213562,8.866655349731445,8.132307052612305,550.079345703125,0.8197187185287476,0.1722543090581894,316.9605407714844,0.14300967752933502,4.969376087188721,6.489245891571045,440.2571716308594,0.10862018167972565,2mgml,shg,roi2,13063.522491558128,6387.301369033196,26353.03532409668,27099.959327697754,1217.2910104191908,20365.79306793213,32515.67755027865,17141.109764962443,6387.301429609886,16422.319524843224,31589.160225345287,46436.36191509889,45587.78129522431,64626.2175590931,60899.33267004341,64601.134925842285,17429.670181605154,24806.27984804631,28922.67444524843,33658.89689847347,12333.12307042933,11098.887964302943,12071.5,5285.0,25555.0,27089.0,299.0,20228.0,31974.0,16071.0,5285.0,14682.0,31438.5,46694.0,46133.0,64766.5,61110.0,65535.0,15414.5,23978.5,28239.0,33303.0,11341.0,10546.5,4584.773913932107,3854.7722433156473,3613.233849586103,136.7621069136142,2843.3904319549915,939.7631099174407,6826.179232583198,5710.402832752124,3854.7722384472036,9086.685874825958,10173.942333224726,4765.765100370243,5477.953803881304,513.5803503181589,1434.0442351639158,3672.277002205415,10065.862994897741,9582.354665201286,4628.135132086359,9210.89037147526,4968.930212961008,3704.233441341746,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,22,76.55754857,52.54934286,0.926451143,3.936557143,74.291,46.948,0.93629,3.8156,35.0,43.89832385,20.41141307,0.032997067,0.86112978,22.0,3937,31.2926,3282,73,44.9589,19,1.2466,0.0159,0.0939,0.3118,131072,0.6249475479125977,626.8742065429688,0.48509061336517334,10.130945205688477,10.875032424926758,730.6300048828125,0.7848357558250427,0.6241189241409302,606.799072265625,0.5167269706726074,9.977659225463867,9.184797286987305,583.3912963867188,0.7925807237625122,0.18389496207237244,332.0614929199219,0.15783974528312683,5.211928844451904,7.42185640335083,515.3077392578125,0.11814532428979874,2mgml,shg,roi2,13164.43507268388,6541.062274860823,26407.152656555176,27101.7993850708,1254.5522868682458,20375.89365386963,32434.761870974784,17187.21231306626,6541.062493177601,17224.09459752658,31056.93925335662,46546.122098069,45682.02251030592,64610.241212844434,60906.43572358429,64528.42273712158,17408.99417071478,25586.523161206336,28987.42275981775,33252.83124113088,12457.76648947711,11279.760902581906,12044.0,5211.0,25555.0,27089.0,283.5,20228.0,31775.5,15942.0,5211.0,15376.0,30746.5,46824.0,46250.0,64777.0,61144.0,65535.0,15133.0,24880.0,28203.0,32784.5,11321.0,10633.0,5027.4174095227745,4564.471685102854,3675.845447776531,183.34008922376316,2994.7329187208893,982.3316375161055,7443.333453508745,6398.560442743704,4564.471850422821,9909.734580234503,10852.686608442995,5216.150349256933,5995.702653913834,598.817648967926,1591.5741138045444,3696.863317175271,10326.432795274966,10290.958849191422,4979.243125494934,9750.581363504889,5527.569804652865,4133.768070033294,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,23,77.6615037,64.36648148,0.922083333,3.847303704,76.931,55.526,0.93404,3.9528,27.0,47.63520777,29.51122912,0.032938094,0.86426084,23.0,3292,37.8156,2751,60,45.85,17,1.1853,0.0207,0.0761,0.3253,131072,0.7073881030082703,541.61962890625,0.5162734389305115,8.065948486328125,9.384323120117188,733.8941650390625,0.8368571996688843,0.7139413356781006,490.84332275390625,0.5842182636260986,7.639308452606201,7.365480422973633,569.6016845703125,0.8473043441772461,0.17746789753437042,357.75274658203125,0.18740126490592957,5.059893608093262,7.372491359710693,608.86865234375,0.10683781653642654,2mgml,shg,roi2,14273.26633496744,7329.282143380736,26267.784523010254,27098.567695617676,1568.5090895763085,20353.26389312744,33881.15100425157,18303.588916581146,7329.2822166837705,15020.377112753347,33507.08341885354,45647.26370088534,44625.758396136676,64502.701763371624,60618.708568083704,64743.929946899414,19606.924214280407,23416.358454671838,30129.179629765127,35295.86241020378,13674.68749542694,12104.298748811005,12815.0,5680.0,25555.0,27089.0,368.0,20228.0,32985.5,16706.0,5680.0,13605.0,32884.0,46180.0,45494.0,64711.0,60942.0,65535.0,17069.0,22758.0,29067.0,34475.0,11996.0,11073.0,5683.763716484036,5402.4963757456635,3304.3409489576957,94.98939749477076,3422.5959015454678,902.2993228172942,7615.326177016861,6922.573691877359,5402.496550766938,8448.247688248846,10659.60913006095,5064.973523033093,5962.419255120906,693.2588825793905,1652.6174242500458,3322.23923780073,11213.10362215229,9532.817824312995,5362.415550316881,9538.689834942958,6249.065612127894,4779.943527377144,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,24,77.92206471,65.25597059,0.921423235,3.756826471,74.9435,57.6295,0.93193,3.79385,34.0,47.70749211,31.15683171,0.050740942,0.723151901,24.0,3141,39.7297,2641,68,38.8382,16,1.1786,0.0131,0.0838,0.2847,131072,0.6778420805931091,566.8160400390625,0.4989677965641022,8.793960571289062,9.618535995483398,674.147705078125,0.8178420066833496,0.681576132774353,535.1571044921875,0.5450807809829712,8.383443832397461,8.505670547485352,633.234130859375,0.8283805251121521,0.1890612691640854,346.1610412597656,0.16877882182598114,5.335250377655029,6.93784761428833,470.80096435546875,0.11619269847869873,2mgml,shg,roi2,13982.00691616573,6994.67382698423,26354.628761291504,27100.007095336914,1595.2104614186514,20371.625900268555,33295.9175806347,17818.670906613017,6994.673697189954,15862.277939370435,32591.1334285158,46050.3366944606,45097.5337082283,64549.022493697885,60746.00200374895,64636.91886138916,18945.17525773196,24196.146079762137,29774.773447094565,34569.82334999026,13305.925473466486,11914.777196044211,12425.0,5430.0,25555.0,27089.0,315.0,20228.0,32305.0,16351.0,5430.0,14278.0,31837.0,46479.0,45850.0,64745.0,61038.0,65535.0,16015.0,23486.0,28623.0,33607.0,11577.0,10903.0,5872.110373650806,5052.454036885217,3572.753629882557,119.15440370507693,3807.279299429392,1011.1527034937242,7587.787023502475,6677.049174389275,5052.453541509015,9127.147810309732,10846.076124158557,5109.326764139494,5954.8097850277845,653.7062022503613,1621.962159080029,3630.692859719411,11402.65652062883,9893.613427108865,5510.547376524116,9788.411184208608,6296.251263535153,4936.977246509989,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,25,80.69826857,51.53302857,0.925388,3.82344,71.565,46.162,0.93385,3.875,35.0,43.57670823,22.02976067,0.05904078,0.741664349,25.0,3601,34.399,2928,88,33.2727,15,1.2142,0.0134,0.0838,0.2543,131072,0.6666424870491028,580.3810424804688,0.47190558910369873,9.166010856628418,9.354469299316406,637.31787109375,0.8106151223182678,0.6707903742790222,569.840087890625,0.5087794065475464,8.913703918457031,8.511289596557617,602.64404296875,0.821619987487793,0.18944957852363586,347.0506591796875,0.16234993934631348,5.453287601470947,6.501724720001221,435.554931640625,0.11793720722198486,2mgml,shg,roi2,13734.953539133146,6723.487224448898,26369.28825378418,27100.086601257324,1610.3652930861724,20372.596885681152,32756.15531062124,17427.374123246493,6723.4871618236475,16408.93782351107,31855.093499499,46333.6417212348,45442.41234798877,64585.20898035547,60840.50975990022,64610.510986328125,18749.71727748691,24663.466916120986,29455.865294667914,33948.56945140281,13001.133520424073,11742.27377611475,12028.0,5148.5,25555.0,27089.0,275.0,20228.0,31578.5,15938.0,5148.5,14917.0,30863.0,46778.0,46225.0,64785.0,61138.0,65535.0,15472.0,23965.0,28183.0,32814.0,11328.0,10589.0,6202.496065727284,4816.381067995597,3678.40085838236,148.60934060286723,4047.1875822807715,1065.0833228586953,7542.178930627079,6522.676617228745,4816.3809983017445,9308.69605287792,10951.10339110531,5076.1646123677465,5900.101172971315,627.8048744978071,1594.2413356545126,3755.6706175329937,11679.597073888086,9981.468845010244,5722.886838929309,9950.338556776604,6553.171202387721,5257.523501589063,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,26,73.28351714,54.19797143,0.931565143,3.764745714,64.44,47.428,0.93735,3.8178,35.0,38.70088036,22.66509093,0.033541526,0.59681526,26.0,3660,33.8123,2995,78,38.3974,23,1.2255,0.0174,0.0876,0.2797,131072,0.6368849277496338,624.3596801757812,0.44832292199134827,10.014461517333984,10.06839656829834,688.7462158203125,0.7909573316574097,0.6347229480743408,613.8687744140625,0.4815762937068939,9.902565002441406,8.93852424621582,608.6732177734375,0.7996243238449097,0.19527137279510498,365.91497802734375,0.1806102842092514,5.735287189483643,7.059180736541748,508.20892333984375,0.12578889727592468,2mgml,shg,roi2,13337.545680687472,6431.296397785009,26390.05474090576,27101.004669189453,1534.2266369812182,20372.16569519043,32098.511046412055,16933.06953245419,6431.296397785009,17620.531264133875,30767.01604155963,46839.142582541834,46023.321630483944,64630.28895296246,60988.50288331072,64554.60175323486,18105.70050265289,25726.274253731342,28991.75316598824,33006.48432950848,12549.274197195838,11493.899253731342,11646.0,4897.0,25555.0,27089.0,239.0,20228.0,30879.0,15538.0,4897.0,15864.5,29792.0,47088.0,46616.0,64822.0,61243.0,65535.0,14639.0,24968.0,27751.0,31891.0,11109.0,10342.0,6368.64416081982,4728.822948194683,3780.4073963548562,137.63854783906123,4093.092862680098,1115.7439940979016,7639.835149314469,6471.115081849568,4728.8230032319425,10412.279779501747,11208.695893947854,5296.972594257514,6071.647671880328,618.0173662261544,1618.3303889986148,3859.8058465968384,11562.394537243377,10733.079963246013,5850.006004329967,10199.706094448928,6703.717909551409,5443.806091390035,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,27,77.1248,55.5042,0.923719,3.6999,69.968,50.0305,0.92609,3.5608,30.0,42.55349914,19.43674852,0.036500843,0.865933472,27.0,3400,36.5509,2791,81,34.4568,16,1.2067,0.0156,0.0794,0.2302,131072,0.6678799986839294,590.455322265625,0.46766528487205505,9.225622177124023,9.657332420349121,712.2489013671875,0.8109434247016907,0.6766051054000854,546.3875122070312,0.5097100734710693,8.622340202331543,8.334383010864258,579.9750366210938,0.825207531452179,0.1919759064912796,374.0628967285156,0.19463184475898743,5.667548656463623,7.2427568435668945,576.03173828125,0.1211676150560379,2mgml,shg,roi2,13787.409161091096,6784.1479489339645,26307.922172546387,27100.05446624756,1754.9513317348196,20368.229095458984,32654.815306849847,17422.81439958525,6784.147819324736,16958.450012866702,31528.854124813686,46441.025218733914,45558.3039758106,64582.31767884715,60861.320573854864,64652.45027923584,18889.50402608638,25076.55500514668,29420.96564590839,33638.57280798393,13037.588844570253,11858.267820380854,11830.0,5059.0,25555.0,27089.0,255.0,20228.0,31322.0,15794.0,5059.0,15357.0,30416.0,46864.0,46359.5,64799.0,61180.0,65535.0,15252.0,24513.0,27975.5,32376.0,11230.0,10524.5,6833.736709992279,5098.745040760835,3630.652568624428,151.82315819257298,4410.6083488446875,1144.003219882467,7888.208108069893,6765.320217162804,5098.745397773374,10037.912472530006,11451.700078843467,5304.250570257434,6137.256162130475,661.6042122297204,1662.1787554992147,3728.4208455491785,12382.397339787738,10539.92691783412,6149.761861048794,10422.76841172837,7200.819003469132,5891.385129979771,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,28,69.85942727,51.38739394,0.933800606,3.858484848,60.461,47.496,0.93956,3.8594,33.0,41.35217724,16.1271069,0.026449532,0.731100295,28.0,3326,37.4086,2759,76,36.3026,22,1.1976,0.0141,0.0729,0.2106,131072,0.6843299865722656,573.4873046875,0.4964093565940857,8.727880477905273,9.817448616027832,756.9932861328125,0.8213009238243103,0.7080814838409424,503.71673583984375,0.5572738647460938,7.816303253173828,7.917701721191406,592.0487060546875,0.8440266847610474,0.19115208089351654,381.0926208496094,0.20194949209690094,5.589113712310791,7.732845306396484,623.7271728515625,0.1203315332531929,2mgml,shg,roi2,14257.25014396775,7254.622473375353,26246.048622131348,27098.125633239746,2026.1083097877272,20374.17864227295,33362.48532927624,18028.687749040062,7254.622400927335,16467.756766484308,32355.335869013983,46035.539087244455,45055.96832709473,64520.437302044345,60716.88187446012,64714.79318237305,19185.26749246736,24653.14504750936,29897.079614166425,34361.40339056727,13550.583213360207,12245.749208177369,12228.5,5431.0,25555.0,27089.0,296.0,20228.0,32286.0,16348.0,5431.0,14711.5,31395.0,46445.5,45841.0,64747.0,61040.0,65535.0,15393.0,23950.5,28421.5,33228.0,11410.0,10825.0,7014.6350521942995,5596.503560709001,3516.3458274773607,141.83515991091764,4916.046362822146,1207.8833330421153,8246.78379237568,7246.655920232487,5596.503745529613,10096.407235732944,11793.121906513323,5523.168974472104,6426.40886203823,721.5490615732766,1760.7182430994906,3622.585837383643,12542.63539981822,10653.688566955681,6286.406254040525,10732.136686749174,7452.131301155243,6036.402893210675,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,29,75.33922692,49.89976923,0.930039231,3.904996154,76.415,41.477,0.93982,3.8653,26.0,40.01083308,22.83427033,0.038192262,0.776835554,29.0,2812,44.612,2305,65,35.4615,12,1.1573,0.0172,0.0609,0.1862,131072,0.7398243546485901,519.3179321289062,0.5255933403968811,7.372334957122803,8.626242637634277,730.953369140625,0.8563355207443237,0.7621629238128662,432.1314697265625,0.5691587924957275,6.402563095092773,6.646362781524658,522.4929809570312,0.8748081922531128,0.1715131402015686,375.97308349609375,0.1902673989534378,5.120476245880127,7.299967288970947,653.3424682617188,0.10354150831699371,2mgml,shg,roi2,15127.234648306661,7966.859170713486,26139.559967041016,27097.39486694336,2390.523720582742,20357.61469268799,34515.01270078446,18994.31425102727,7966.85954426597,15096.885560104205,34065.210403436686,45316.45096762188,44192.17659099367,64424.57750279122,60475.93989579457,64852.9302444458,20761.693723849374,23358.006791961296,30787.183662076666,35843.44452745611,14519.437197618161,12918.620766654261,13015.5,5897.5,25555.0,27089.0,385.5,20228.0,33389.5,17087.0,5897.5,13412.0,33184.0,45939.5,45180.0,64682.0,60859.0,65535.0,16993.0,22644.0,29295.0,34648.0,12113.5,11301.5,7245.485024795152,6243.768630768704,3223.584713518894,100.77856968889479,5423.4985793327,1106.445256439708,8476.951336300144,7731.7807280175475,6243.768480758288,9313.532907922116,11766.477926087751,5544.753270001439,6541.790919296143,797.0494993381857,1837.2535211160794,3353.568314549069,13152.574270957639,10228.984168704379,6405.225340296678,10737.479943574623,7751.32300597802,6227.883710220051,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,30,71.87083478,54.08630435,0.927993478,3.815491304,66.93,50.353,0.93089,3.7307,23.0,41.46846989,24.31595713,0.033870092,0.618288535,30.0,2834,44.2502,2318,73,31.7534,13,1.1627,0.0131,0.0607,0.2206,131072,0.7248490452766418,507.43145751953125,0.5111721158027649,7.589372158050537,8.53500747680664,698.4595947265625,0.8479263186454773,0.7430322170257568,452.84490966796875,0.5389373898506165,7.015394687652588,6.712182998657227,513.1777954101562,0.8639782667160034,0.16551373898983002,332.5020446777344,0.20066803693771362,4.755948543548584,6.872192859649658,612.063720703125,0.10016149282455444,2mgml,shg,roi2,14761.53300212917,7792.566140397824,26158.931579589844,27097.644642979758,2284.4838105432164,20359.447479248047,34077.614128980465,18656.639193649095,7792.566140397824,16043.323278921222,33095.501560966906,45648.76419446416,44571.773687012064,64451.11178140525,60570.51171043293,64811.22875213623,21670.8988225903,24323.490684882894,30415.639017033358,35129.4261885648,14070.904719659333,12665.883427963094,12735.5,5669.0,25555.0,27089.0,342.0,20228.0,32806.0,16749.0,5669.0,14129.0,32229.0,46095.5,45438.5,64713.0,60933.5,65535.0,18569.0,23366.0,28995.0,33954.0,11786.0,11179.0,7124.834332102857,6285.590408065082,3286.354708848769,131.9127393337915,5276.993623682017,1098.7438445436683,8648.875536492234,7819.041089604641,6285.590136692726,9973.884656743481,12045.332963391931,5721.098159153264,6703.670872602236,801.9210038476007,1870.498386248237,3433.0226672944864,13226.625822654283,10713.9811359336,6354.494409162326,10982.329039112406,7657.395961214195,6127.852912767502,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,31,62.18468,64.81746667,0.929098667,3.895726667,62.676,69.214,0.93346,3.891,15.0,41.31306766,21.90065108,0.030578896,0.645982595,31.0,2887,43.4011,2327,81,28.7284,9,1.1679,0.0165,0.0615,0.1725,131072,0.7131152153015137,517.9102172851562,0.4828201234340668,7.897512912750244,8.229387283325195,624.23583984375,0.8416765332221985,0.7168115377426147,505.7576904296875,0.5262630581855774,7.787025451660156,7.543309211730957,540.697021484375,0.8489336371421814,0.15902778506278992,304.85986328125,0.18354856967926025,4.476292610168457,5.844701290130615,501.26751708984375,0.0944962128996849,2mgml,shg,roi2,14611.761068902279,7557.607972544879,26131.94277191162,27097.067085266113,2000.2484160506863,20347.38550567627,33730.10137275607,18350.042326645547,7557.607972544879,16559.77774866824,32621.494280183033,45913.72517684045,44872.428172212036,64482.937472709804,60653.34250283818,64822.94687652588,20440.324524886877,24785.81905510436,30279.558466509476,34661.390091517074,13895.004104445026,12591.334381276745,12576.0,5682.5,25555.0,27089.0,330.0,20228.0,32719.5,16710.0,5682.5,14486.0,31810.5,46250.0,45602.0,64714.0,60959.0,65535.0,17434.0,23731.0,28825.0,33667.0,11640.0,11163.0,7054.324723113146,6012.56579337109,3218.8789714515797,161.99278782742084,4510.1098796889,989.3540524192484,8626.095685915976,7684.631794876711,6012.56579337109,10577.314186313099,12063.940804966818,5840.765173060853,6786.403399905597,772.1920430344311,1865.0443574398498,3340.589948031689,12357.291562900049,11160.720205077883,6337.457639593996,10987.210075837802,7558.925007900813,6092.43489339702,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,32,78.04005238,54.76933333,0.921848571,3.594233333,72.646,42.732,0.93538,3.5547,21.0,41.7048944,31.53794947,0.044669424,0.674999074,32.0,3124,39.9568,2496,80,31.2,9,1.1879,0.0095,0.0613,0.1966,131072,0.702767014503479,536.7792358398438,0.4710676670074463,8.258793830871582,8.574591636657715,648.0072631835938,0.8342322111129761,0.7191287875175476,454.00518798828125,0.48861485719680786,7.365998268127441,6.694432258605957,465.32305908203125,0.850236713886261,0.17125925421714783,347.9512634277344,0.1744460016489029,5.06540584564209,6.709171772003174,602.9801635742188,0.10341225564479828,2mgml,shg,roi2,14604.95325815615,7407.856733026167,26139.022102355957,27097.36823272705,1858.6898200469443,20345.176498413086,33754.27045118665,18346.887159871338,7407.856646092324,16369.754669880347,32807.26958184822,45842.19901867952,44805.540673151416,64500.480933115265,60652.73375225962,64835.70454406738,20102.142131074455,24535.559266592063,30281.313850391667,34771.66973832913,13828.517775673581,12564.902470517345,12592.0,5671.0,25555.0,27089.0,335.0,20228.0,32744.0,16804.0,5671.0,14366.0,31991.0,46104.0,45432.0,64716.0,60932.0,65535.0,17317.0,23444.0,28823.0,33724.0,11605.0,11129.0,6957.880727251121,5254.271879569024,3198.3853566559324,104.81051578351608,4189.659995197824,952.9918632715788,8204.173948154374,7155.695882234725,5254.271427472821,10516.69276728858,11761.192173049216,5713.399597886184,6613.596835297448,689.7532124025848,1779.438578097979,3278.931088139257,12154.758522636195,11118.909698047171,6324.911389309088,10650.8010823324,7341.453034859227,5957.360948032042,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,33,71.46695652,52.40004348,0.915542174,3.912821739,65.095,45.401,0.92054,3.7102,23.0,36.05574546,21.18243552,0.053417979,0.905964703,33.0,3039,41.1303,2427,80,30.3375,10,1.1808,0.0159,0.0643,0.1767,131072,0.705692708492279,552.0330200195312,0.47771400213241577,8.32063102722168,9.037970542907715,700.4564819335938,0.8347169160842896,0.7248485088348389,471.7786865234375,0.49624717235565186,7.422026634216309,6.707060813903809,462.8154296875,0.8533494472503662,0.18401628732681274,384.4679870605469,0.17787693440914154,5.545424461364746,7.806338787078857,694.8912353515625,0.11319082230329514,2mgml,shg,roi2,14650.073408493685,7286.3535482770385,26154.28360748291,27098.03904724121,1736.7926475605595,20343.08893585205,33777.50520300239,18276.157198908222,7286.35363357216,15886.33754344325,33121.98797338792,45766.700517080615,44732.91235059761,64510.54437568873,60645.774518945494,64820.53694152832,20093.405870533763,24108.361956429602,30389.262439603288,34955.08299215285,13882.14181571586,12561.090870560312,12693.0,5778.0,25555.0,27089.0,359.0,20228.0,33018.5,16966.5,5778.0,13880.0,32596.5,45972.0,45254.0,64699.0,60888.0,65535.0,17015.0,23066.0,28953.0,34274.5,11735.0,11207.0,6582.474021495077,4851.5124066622575,3257.760815875034,171.39546715021118,3830.442051963882,902.453780993852,7907.466050676628,6799.066431573433,4851.512066557658,10053.49311413906,11527.44704331862,5449.5519976482665,6308.702760976432,639.5837885427501,1686.094388381683,3344.3066311217876,12158.062816717838,10797.184208735596,6052.264956425757,10419.88548035761,6903.742781869483,5583.389704249707,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,34,78.3052,56.49725926,0.915197037,3.88892963,72.897,51.889,0.92728,3.8658,27.0,35.23018482,22.93947737,0.052916866,0.593272544,34.0,3084,40.501,2459,73,33.6849,9,1.1826,0.0186,0.0678,0.2004,131072,0.7046580910682678,553.5391235351562,0.5058820247650146,8.279621124267578,9.386098861694336,726.1296997070312,0.833882749080658,0.7349972724914551,452.3423767089844,0.5379073619842529,7.079801559448242,6.829259872436523,494.0038146972656,0.8590540289878845,0.18907389044761658,396.6921691894531,0.17346704006195068,5.664596080780029,8.034456253051758,681.9860229492188,0.1165127381682396,2mgml,shg,roi2,14741.584987339704,7350.616410172002,26217.868408203125,27098.038116455078,1778.9186075220146,20355.26905822754,34048.918689819766,18408.00600773599,7350.616492469756,15498.062484685126,33669.86840589252,45674.75455362248,44623.00865800866,64502.75308339459,60618.47210650984,64772.65341949463,20484.0684170664,23809.064690026953,30532.621497998858,35445.85680190931,13958.040104549538,12591.161643388059,13031.0,5983.0,25555.0,27089.0,397.0,20228.0,33546.0,17260.0,5983.0,13333.0,33468.0,45814.0,45038.0,64673.0,60823.0,65535.0,17595.0,22594.0,29316.0,34963.0,12095.0,11389.0,6213.179828754499,4737.167196463107,3393.466842455996,143.26467334552817,3915.437168915711,1010.3516178406516,7692.337557005119,6654.734582261397,4737.167247432814,10002.965439158483,11243.028940127562,5400.847738835384,6240.22263492693,625.601648343774,1662.5551595903275,3476.2722650806113,12151.123883265813,10710.474306774342,5798.2564904888595,10171.296462528795,6542.097936271545,5239.4095228931565,D1,N2,t
appliedMASKiso_shg_2mgml_roi2_8bit.ome,35,70.98731935,58.5326129,0.926811613,3.673403226,68.537,49.333,0.93501,3.4777,31.0,38.40605164,29.3909567,0.034544984,0.772583099,35.0,2990,41.8371,2378,72,33.0278,5,1.1806,0.0142,0.07,0.183,131072,0.7102821469306946,537.4393920898438,0.5234957337379456,8.065505981445312,9.309037208557129,720.6493530273438,0.837259829044342,0.7485263347625732,432.37554931640625,0.5691848397254944,6.659651279449463,6.906023025512695,530.88232421875,0.8673602342605591,0.18872356414794922,382.62713623046875,0.17757271230220795,5.562238693237305,7.716877460479736,618.4717407226562,0.11610208451747894,2mgml,shg,roi2,15110.383332002873,7665.989709783745,26288.315185546875,27099.119789123535,2067.420371412493,20375.87638092041,34539.303802556475,18771.868076211915,7665.990031353002,15084.820308134429,34314.07717662191,45452.01325137702,44345.8253372715,64462.52718128842,60534.36002235172,64700.32601414501,21430.431153466972,23413.19110720843,30888.37151752215,36097.05723932792,14320.217689790054,12877.86349485112,13436.0,6213.0,25555.0,27089.0,458.0,20228.0,34006.0,17601.0,6213.0,12756.0,34250.0,45546.0,44724.0,64640.0,60735.0,65535.0,18653.5,22106.0,29731.0,35666.0,12448.0,11635.0,6368.198848037958,5093.09458259511,3576.6146366589896,137.7823995490006,4589.160492258461,1127.597157699451,7877.035097152523,6886.018688692358,5093.094624440648,9933.295342789732,11360.44283712462,5447.2632066376655,6311.806586361656,665.2343399953329,1701.7809971232048,3691.051850274179,12379.998016294112,10706.369011501172,5868.621303786854,10326.155194325449,6739.4188863454265,5376.730756663017,D1,N2,t
