image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistLEN,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 13,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_sosvh,type_entro,roi_sosvh,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_corrp,neighbor3d_cshad,bin_num3d_indnc
appliedMASKiso_flu_1mgml_roi1_8bit.ome,11,99.977,64.4745625,0.931305625,3.75549375,87.1085,63.1365,0.931475,3.87165,16.0,47.85084469,28.22198276,0.031495979,0.666389391,11.0,2085.0,60.8647,1722.0,56.0,30.75,5.0,1.1046,0.0099,0.0597,0.09127,131072.0,,0.7034797072410583,1007.0534057617188,0.46729740500450134,10.913488388061523,13.24962329864502,1140.4788818359375,0.8325265645980835,0.7555798292160034,810.2974853515625,0.5198068022727966,8.661561012268066,9.584613800048828,936.0091552734375,0.8735706806182861,0.2121143341064453,716.0216064453125,0.1985950469970703,7.894847393035889,11.9024076461792,879.0341186523438,0.13554884493350983,1mgml,flu,roi1,17479.462776146087,5846.871506920867,28273.266777038574,27642.947395324707,614.9605641159571,29620.531509399414,26740.98380778271,14096.118829981719,5846.872159832855,32050.654705657005,21611.79054583442,54487.066147363046,54317.9311709871,65141.47465202401,63010.048014302134,65184.746589660645,15134.10524546066,41291.43200102158,33690.89145702976,25152.31875163228,16858.94726088622,15817.090026816499,17132.0,28073.0,27639.0,189.0,29608.0,27094.5,13268.0,5094.5,31134.0,20575.5,54772.0,54704.0,65187.0,63115.0,65535.0,12745.0,42564.0,33495.0,24307.5,16524.0,16097.0,3136.1655036464826,3763.2201311847048,1985.0748161314723,153.33058480443907,1710.7333785896726,228.30824818202228,7453.973902727505,6943.265488779111,3763.2209093984193,13395.16768260454,9900.181248845607,5322.839643434197,5548.63537892352,255.6666629890709,1281.30783203431,2185.2324301695144,10700.364738424832,12561.146923191036,2948.144948251478,9876.119749394398,3418.3357738531304,2479.431862609732,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,12,101.9865,72.86183333,0.929171667,4.022825,82.4795,62.0485,0.92882,3.701,12.0,45.222568,37.51314785,0.027290241,1.086213562,12.0,2386.0,52.9342,1960.0,51.0,38.4314,10.0,1.1114,0.0144,0.0768,0.04597,131072.0,,0.6548357009887695,1135.510986328125,0.4238623082637787,12.753191947937012,14.838855743408203,1168.4600830078125,0.8006601333618164,0.7010400295257568,955.841796875,0.4754573404788971,10.62660026550293,11.718738555908203,1085.260986328125,0.8423956632614136,0.228095144033432,741.7212524414062,0.2052249312400818,8.455536842346191,12.761115074157715,824.6055908203125,0.1520897001028061,1mgml,flu,roi1,15860.80655737705,6504.381751824818,28299.85368347168,27641.074882507324,609.4451511991658,29625.496810913086,28126.171532846714,15912.480187695515,6504.381751824818,29886.00208643815,23064.31188738269,53313.9176353701,53155.944063586685,65108.01500248386,62753.239244908094,65100.92753601074,14687.753225428103,38536.941877794336,32034.866766020863,26630.910114702816,15090.454843517138,14080.949031296572,16185.0,28073.0,27639.0,209.0,29608.0,28322.5,15950.0,6085.0,27417.0,22716.5,52758.0,52672.0,65123.0,62664.0,65535.0,12993.0,37705.0,32561.0,26280.0,15786.0,14477.0,3427.1540223823276,3578.8304445626836,2251.0620745348133,128.185783862881,1498.6271287331367,272.15244560519267,6619.0916889824275,6487.001093272807,3578.8304445626836,13598.519648520307,9151.671260444371,5416.238525232946,5602.98860107144,250.87020426396617,1287.4358405014505,2388.5875362604424,9875.052535340921,12650.208391541562,3447.914575141004,9039.468072689682,3784.6904676327235,2786.3699487312438,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,13,88.2495,56.5880625,0.905146875,4.01584375,96.6605,49.2585,0.919495,4.03645,16.0,59.74026008,29.56239864,0.046751043,0.968473055,13.0,2475.0,50.9588,1981.0,64.0,30.9531,9.0,1.1316,0.013,0.0799,0.08277,131072.0,,0.6475334763526917,1206.1546630859375,0.38738253712654114,13.481071472167969,14.63304328918457,1141.1282958984375,0.7959596514701843,0.6978157758712769,1003.0199584960938,0.4322923719882965,11.132528305053711,10.922819137573242,972.433349609375,0.8404217958450317,0.23106852173805237,796.19140625,0.18784692883491516,8.998893737792969,12.338525772094727,822.1588745117188,0.15258826315402985,1mgml,flu,roi1,15439.792454632283,6849.777522706857,28271.25429534912,27641.41788482666,649.1747679409123,29626.170082092285,28742.001596965765,16684.06956782114,6849.777622517217,28444.12683858644,23810.441860465115,52680.484622731616,52512.17917860554,65083.773447946514,62607.01107927412,65109.59865570068,14778.88162235591,36972.10744985673,31609.35109837631,27263.34534384669,14726.997898758356,13560.816714422159,15701.0,28073.0,27639.0,208.0,29608.0,28466.0,16850.0,6404.0,25760.0,23362.0,51917.0,51842.5,65099.0,62480.0,65535.0,13389.0,35529.0,32077.5,26767.0,15461.0,13798.0,3349.274482584958,3857.005450310737,2232.194534798798,168.84162768920726,1817.814244115313,302.2160043251565,6443.470705544051,6429.295681226173,3857.0063377526767,13197.548697499868,9135.112231716961,5286.354406893664,5495.071559212438,265.6351104474676,1272.3975607111959,2314.3543717860684,9648.678973295197,12397.603343688736,3388.6079362043074,8871.602674628735,3717.277311205145,2619.2456136546252,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,14,99.11377895,56.69252632,0.917860526,3.759331579,127.57,49.727,0.93825,3.8932,19.0,57.09057692,30.37402876,0.046148537,0.897820363,14.0,3033.0,41.2156,2411.0,68.0,35.4559,15.0,1.1921,0.0134,0.0915,0.1109,131072.0,,0.6197900176048279,1289.3046875,0.3747250735759735,14.552229881286621,15.85137939453125,1195.5753173828125,0.7774853706359863,0.6793123483657837,1111.94677734375,0.3765687048435211,12.402227401733398,10.684510231018066,924.8787841796875,0.8294984102249146,0.23444411158561707,764.1942749023438,0.16486944258213043,8.789377212524414,13.356324195861816,858.141357421875,0.15828654170036316,1mgml,flu,roi1,15241.811108331249,6715.6964301377075,28275.13119506836,27641.162590026855,651.8149285150425,29627.37580871582,28403.330058766776,16453.088939566704,6715.6966055609155,29118.330414477525,23292.963161126216,52911.83170711367,52757.87090317738,65095.22658660662,62664.170294387455,65073.25377655029,14500.95453163017,37415.45584188141,31396.495788508048,26732.282519077275,14516.082728713202,13453.331081644566,15526.0,28073.0,27639.0,197.0,29608.0,28408.0,16645.0,6314.0,26244.0,22984.0,52112.0,52051.0,65107.0,62528.0,65535.0,12951.0,35993.0,31897.0,26397.0,15293.0,13596.0,3439.822489315187,3888.125195136295,2347.8449898587423,159.47042974477026,2042.5252998905173,339.13745578470764,6491.244695696762,6478.685509489333,3888.1261986799705,13543.786128550986,9167.149400327771,5394.251970703753,5593.343647770212,267.90914149157646,1293.2572612513745,2441.022743168578,9415.181956205724,12686.18109122574,3461.8058705501485,8931.987713792543,3812.3343516452373,2701.771862537322,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,15,109.5071895,54.82773684,0.897178421,3.736784211,127.69,45.615,0.90968,3.3936,19.0,50.34510786,24.64268574,0.062468061,1.012493844,15.0,2868.0,43.7019,2282.0,66.0,34.5758,13.0,1.1693,0.0097,0.0815,0.09249,131072.0,,0.639186441898346,1252.63818359375,0.4076593816280365,13.855585098266602,15.641120910644531,1240.7431640625,0.7904850840568542,0.6947945356369019,1088.991943359375,0.4135547876358032,11.900301933288574,10.460325241088867,924.5426635742188,0.8380979299545288,0.23249167203903198,775.72509765625,0.16295409202575684,8.761259078979492,13.616375923156738,939.5067138671875,0.15433411300182343,1mgml,flu,roi1,16174.806403295262,6449.210074302808,28261.69451904297,27642.18327331543,672.6703657242111,29622.400024414062,28042.365724211137,15775.06716201872,6449.210267297115,29428.158022842163,22879.87764160957,53198.487642763524,53040.436060662796,65103.95946451975,62727.13031267553,65098.85915374756,14468.793751942803,38265.48726830182,32355.42941396742,26286.85554376146,15529.07096049429,14374.75491480996,16178.5,28073.0,27639.0,190.0,29608.0,28161.0,15524.0,5899.0,27771.5,22082.0,52967.0,52897.0,65133.0,62714.0,65535.0,13214.5,38306.5,32555.5,25544.0,15853.0,14667.0,3567.048198440073,3720.7417303018747,2284.598323755055,149.86069508472727,2315.451777201488,308.023261144556,6536.578315501135,6519.904984282939,3720.7421738040794,12677.411327565595,9317.96040468803,5159.00050062085,5366.643527621194,254.34027781486336,1241.4294731216667,2405.7270592167247,9313.19366811737,12192.547819719688,3427.640349729261,9096.152779653014,3888.0159224661975,2833.4137760190156,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,16,96.3883,55.92966667,0.930754444,4.066294444,117.23,48.9285,0.93476,3.7136,18.0,58.15755878,32.14860429,0.024165449,1.13397665,16.0,2908.0,43.0732,2298.0,84.0,27.3571,5.0,1.1882,0.0156,0.0813,0.08086,131072.0,,0.6355357766151428,1253.0498046875,0.4352025091648102,13.813426971435547,16.275981903076172,1309.2039794921875,0.7884058356285095,0.6906611919403076,1099.900634765625,0.47291669249534607,11.933853149414062,10.997345924377441,989.5774536132812,0.8367407321929932,0.23421438038349152,772.3323364257812,0.1643616259098053,8.747299194335938,14.013045310974121,982.0713500976562,0.1555119901895523,1mgml,flu,roi1,16574.94349540079,6094.676779350862,28246.11708831787,27641.438018798828,632.8702687084658,29620.185264587402,27281.06472117885,14982.782721756717,6094.67687566214,30798.13591139478,21932.495521525572,53746.73803266379,53600.75624178712,65125.48179087666,62854.60052562418,65091.9866104126,14338.978562421185,39724.63572367186,32748.645672986673,25343.397958200905,15887.19410550028,14888.945091045616,16467.5,28073.0,27639.0,172.0,29608.0,27733.0,14431.0,5489.0,29565.0,21055.0,53832.0,53777.0,65160.0,62912.0,65535.0,13058.0,40454.0,32844.0,24526.0,16045.0,15169.0,3817.4231963157426,3623.4467090180397,2274.4402635419997,124.54659555851161,2126.6704675829965,298.804810189081,6691.180918322328,6660.843713192111,3623.446964659942,12709.58011645348,9357.822776397828,5225.907591083067,5425.690039551654,247.784653025865,1250.3607834451814,2430.962494064581,9379.593694172598,12260.180776587478,3515.2156611638766,9264.923208930708,4113.361413393487,3094.267959572835,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,17,102.2902368,60.78657895,0.89907,3.918705263,116.0,45.741,0.9077,3.5597,19.0,53.28900244,34.95973357,0.062571353,1.196362442,17.0,2670.0,47.091,2181.0,66.0,33.0455,7.0,1.1629,0.0149,0.0859,0.1398,131072.0,,0.6096400618553162,1310.7091064453125,0.4511750638484955,14.562806129455566,17.847152709960938,1389.4183349609375,0.770164430141449,0.6557149887084961,1178.356689453125,0.46994948387145996,12.848502159118652,12.667265892028809,1120.7908935546875,0.8155607581138611,0.24279190599918365,781.8021240234375,0.15383872389793396,8.931192398071289,15.015226364135742,1002.2328491210938,0.1648033857345581,1mgml,flu,roi1,16602.922331822625,5921.799706529714,28233.87995147705,27641.697830200195,628.5217351430667,29620.540733337402,26736.71111518709,14568.451577402788,5921.799889948643,31980.915755798454,21271.641232575203,54132.92544210433,53995.248289345065,65139.4152670399,62943.373056073935,65066.884994506836,14186.97155596556,40817.887407802365,32762.9037589976,24672.216342626558,15824.310406113926,15032.039989336177,16529.0,28073.0,27639.0,164.0,29608.0,27438.0,13959.5,5302.5,30635.0,20480.0,54279.0,54231.0,65174.0,63012.0,65535.0,12459.5,41527.0,32911.0,23876.0,16031.0,15363.0,4043.304519444539,3683.164575076967,2333.89132852259,140.55244863115982,2203.6266071748487,312.97436263080635,6959.856774669936,6842.515482365776,3683.1647370092787,13134.060554188321,9325.263807135963,5421.049492419122,5610.005641529234,252.17101318967266,1290.0997238979558,2526.3375818055465,9660.934121528477,12424.2846191676,3648.056727618232,9375.514153211723,4343.374923838368,3357.4459392328463,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,18,108.8247647,57.48782353,0.920428235,3.743994118,128.66,48.196,0.91819,3.7997,17.0,55.8288134,31.96168137,0.027531829,0.814360194,18.0,2586.0,48.6856,2119.0,62.0,34.1774,9.0,1.1526,0.0139,0.0777,0.1719,131072.0,,0.6139388084411621,1313.9090576171875,0.4414934515953064,14.436287879943848,17.961156845092773,1409.797119140625,0.7727082967758179,0.656067967414856,1191.17333984375,0.4680568277835846,12.838303565979004,12.693657875061035,1130.70263671875,0.8162499666213989,0.24890489876270294,802.3701782226562,0.1664568930864334,9.05781078338623,15.390414237976074,1054.20849609375,0.1668434888124466,1mgml,flu,roi1,17163.41241162608,5801.215640766902,28253.572410583496,27643.539543151855,749.5477295660949,29624.931831359863,26204.35095862765,13955.215741675076,5801.216246215943,33157.46622152396,20842.505247225025,54650.70650039277,54490.224960722706,65146.825805184606,63047.97800471327,65079.90005493164,15346.40789010215,42072.53731343283,33318.12882953653,24202.07003027245,16385.997152395914,15646.322466614298,16882.5,28073.0,27639.0,156.0,29608.0,26834.0,12968.0,4944.0,32214.5,19707.0,55061.5,55013.5,65198.0,63186.0,65535.0,13198.0,43369.0,33252.5,23123.5,16245.0,15921.5,4095.007965680861,4149.121440737479,2323.38625130772,194.49380155846703,2639.1676744796946,367.02271007062996,7849.917354352726,7394.339377015145,4149.123054094759,13714.918434242767,10069.899841692477,5642.218825316357,5875.757732967669,279.3526025813447,1360.7777423691798,2553.3948281658336,10621.425132315102,12783.481917435773,3598.4064719770536,10182.752484955563,4390.131756591308,3346.710037297085,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,19,118.6709917,69.47758333,0.91971,3.853675,143.845,57.3755,0.91299,3.95285,12.0,52.71841002,42.29945822,0.026300702,0.803113021,19.0,2618.0,48.0661,2127.0,76.0,27.9868,9.0,1.1519,0.0174,0.0712,0.1612,131072.0,,0.614548921585083,1329.8497314453125,0.43488234281539917,14.53281021118164,18.496124267578125,1468.272216796875,0.7719045281410217,0.6323239207267761,1276.1455078125,0.4545464515686035,13.817395210266113,13.27073860168457,1156.68603515625,0.8018142580986023,0.25615254044532776,832.4285278320312,0.19041165709495544,9.327815055847168,16.25949478149414,1133.1595458984375,0.1717560738325119,1mgml,flu,roi1,17787.762644663522,5678.909090909091,28259.66441345215,27645.20672607422,919.8767184035477,29631.44268798828,25084.526607538803,13213.119401330378,5678.909423503326,35443.813759108445,19939.848337028823,55418.50792970425,55227.91416630947,65159.02175310758,63204.674774967854,65119.502685546875,15918.200657894737,43778.465923703385,33931.81804543506,23166.513525498893,16991.729211315902,16448.932168881267,17276.0,28073.0,27639.0,144.0,29608.0,25623.0,11599.5,4441.0,35296.5,18230.5,56344.0,56283.0,65236.0,63469.5,65535.0,13302.0,46285.5,33637.5,21618.0,16524.0,16736.5,4013.597988147897,4922.787650175458,2234.8760050757696,239.3844629482042,3313.794386737546,411.1268127482367,9388.930884277266,8470.639604999333,4922.788654999917,15432.024815380504,11375.92795954934,6298.787687264444,6591.9607577587285,327.0056279810182,1535.4905250025804,2505.028891231283,11119.178484430313,14129.838626632534,3490.9196762962706,11572.626559839291,4328.211525207029,3173.2040215081684,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,20,108.9923071,55.03971429,0.924761429,3.703942857,140.43,55.127,0.92159,3.7643,14.0,58.0657829,16.70030483,0.021237926,0.732212457,20.0,2123.0,59.7395,1664.0,60.0,27.7333,10.0,1.1015,0.0203,0.0621,0.2498,131072.0,,0.625289261341095,1314.033203125,0.4429909586906433,14.23149299621582,18.47019386291504,1511.68798828125,0.778319239616394,0.6383802890777588,1245.0062255859375,0.49704766273498535,13.323797225952148,13.895599365234375,1266.4775390625,0.8058737516403198,0.2573573589324951,857.873291015625,0.20298369228839874,9.526287078857422,16.569198608398438,1185.5704345703125,0.17207010090351105,1mgml,flu,roi1,18600.686570831796,5465.650933473574,28270.57778930664,27648.25096130371,1157.3714173021299,29640.25685119629,23377.064291348936,12070.003023928477,5465.651196423876,39233.564319941026,18574.4835656061,56769.68755375353,56547.67772453618,65187.282467133555,63489.25887701192,65184.1067276001,17224.364124597207,46664.85379039194,34719.97456690011,21578.75848014725,17755.813490600813,17608.95269689151,17571.0,28073.0,27639.0,129.0,29608.0,23243.5,9441.5,3620.0,40397.0,16001.0,58328.0,58274.0,65303.0,63917.0,65535.0,13986.0,50480.0,33924.0,19519.5,16524.0,17778.0,3918.6022837729697,5832.497889169485,2117.306039651829,329.37393558776245,3986.6834335821663,495.6925645980334,11285.41098389461,9546.520526995937,5832.498799018317,17398.592362981,12715.681528959316,6901.527308796174,7269.143415715466,381.0645301527881,1707.8148034313563,2399.764738631926,12335.455059166448,15271.46142460668,3292.994516220738,13072.298077217829,4243.469372996291,2856.775710951841,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,21,102.8969615,51.30215385,0.919225385,4.112076923,139.4,46.511,0.93875,3.9507,13.0,60.07329014,21.30695482,0.054135644,0.96777908,21.0,2265.0,55.8689,1764.0,72.0,24.5,6.0,1.1059,0.0038,0.058,0.2118,131072.0,,0.6210690140724182,1316.231201171875,0.4758475422859192,14.233020782470703,19.338388442993164,1588.8692626953125,0.774154007434845,0.6571032404899597,1172.0338134765625,0.5364712476730347,12.472386360168457,14.146822929382324,1345.5860595703125,0.8169690370559692,0.26111099123954773,862.7640380859375,0.19281786680221558,9.604255676269531,17.4811954498291,1237.793701171875,0.17704881727695465,1mgml,flu,roi1,19408.945782339782,5361.111401352182,28290.22924041748,27650.055198669434,1375.0007682851874,29644.95834350586,21886.695144437614,11087.408266748616,5361.112015980332,43340.85484932228,17538.483097725875,58345.27293064877,58098.674036057375,65224.7564153178,63826.691801552835,65239.07218170166,18732.919448476052,49476.42110804053,35487.20200026319,20292.83143822987,18522.325963942625,18856.341492301617,17947.0,28073.0,27639.0,124.0,29608.0,21296.0,8041.0,3103.0,47891.0,14079.0,60626.0,60611.0,65377.0,64434.0,65535.0,15090.0,55562.0,34287.0,17143.5,16524.0,18492.0,3892.9369640121477,6537.113698663607,2062.4854137168677,375.45857030168105,4297.947331010558,484.6702357750629,12993.016515591224,10260.400547819547,6537.115437977034,19252.357294259502,14039.83476781295,7139.531519591806,7577.559861829626,414.9933124975077,1794.973118061932,2282.6661034370186,13360.612830865884,16434.006933891837,3066.2858604744856,14586.031276126867,4187.6695315202105,2296.9097446123237,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,22,130.0060769,59.35961538,0.908299231,3.881761538,133.96,47.168,0.91066,3.7111,13.0,33.20078528,35.14175799,0.038857713,0.975073505,22.0,1858.0,68.5452,1495.0,59.0,25.339,9.0,1.0589,0.0074,0.0549,0.2893,131072.0,,0.6111978888511658,1393.435302734375,0.5002889037132263,14.791438102722168,20.515737533569336,1739.522705078125,0.7679973840713501,0.6606907248497009,1209.797119140625,0.552781879901886,12.740354537963867,14.484872817993164,1457.4744873046875,0.8183790445327759,0.26328662037849426,929.3898315429688,0.18806158006191254,10.079264640808105,17.591087341308594,1305.2293701171875,0.1780066192150116,1mgml,flu,roi1,19980.755314714464,6445.311357243319,28314.142265319824,27648.39517211914,1814.0569620253164,29653.402153015137,23845.933192686356,12888.575070323488,6445.31170886076,42652.56398499375,19684.7202883263,57930.979157982496,57632.76281784077,65192.075031263026,63710.43379185772,65243.711601257324,19049.995678478823,48364.70376545783,35972.43782131444,22403.38941631505,19057.489509517854,19383.58218702237,18231.0,28073.0,27639.0,185.0,29608.0,24367.5,10360.0,4069.0,47147.0,17553.5,60438.0,60390.0,65370.0,64387.0,65535.0,15943.5,55049.0,34557.0,20757.0,17158.0,18973.0,4398.310824124953,7228.631705052008,2135.3476330800295,351.0252530793839,4994.772561931041,597.4180983277431,13935.063421855479,11093.871902132847,7228.632359203109,20843.523485091388,14934.829130109454,7754.617967955543,8235.124598915789,454.0649718681897,1952.6729942984496,2301.474967114713,13484.372087517559,17842.63177298727,3415.01061271899,15533.308930134457,4733.3757998659285,2601.4341136450125,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,23,99.14544167,54.99191667,0.929623333,3.760516667,121.69,46.2135,0.93169,3.79495,12.0,60.55667227,29.20436259,0.0240133,0.833561402,23.0,1517.0,84.4028,1210.0,51.0,23.7255,5.0,1.0466,0.0147,0.0426,0.2661,131072.0,,0.6458815336227417,1331.392578125,0.5364884734153748,13.459232330322266,19.553428649902344,1837.1875,0.7940310835838318,0.6917951107025146,1185.3353271484375,0.5966684818267822,11.769283294677734,14.283207893371582,1515.10888671875,0.8373587727546692,0.24397169053554535,878.818603515625,0.1948462426662445,9.114179611206055,16.398361206054688,1372.074951171875,0.15717704594135284,1mgml,flu,roi1,21053.452219040802,8014.591479238754,28302.117042541504,27642.088287353516,2209.3698096885814,29642.639991760254,27409.201773356403,15893.351643598617,8014.59169550173,36908.108625626344,23717.035683391005,55753.815139584825,55357.052075876876,65088.90068002863,63181.92340730136,65269.77840423584,19319.36931359354,43164.925912670005,36860.52397995705,26451.138624567473,20211.415354330707,19786.645132426627,19066.5,28073.0,27639.0,309.0,29608.0,28242.0,14655.5,5839.0,34795.0,23084.5,56663.5,56613.0,65240.0,63535.0,65535.0,16612.0,46115.0,35330.5,26506.0,17960.0,19046.5,5291.404741821937,7906.055698534324,2060.365639248014,128.96435700118823,5631.771991341824,533.059982583981,13495.85435735494,11605.827952268708,7906.056131492376,21566.734742291344,15224.81027271624,8320.122052199727,8872.25369643326,508.29634494076276,2113.7696860892984,2162.027571070518,13274.250521213868,19191.91010812381,4049.105765204753,15597.842689355533,5724.423225877217,3363.559773819629,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,24,116.3332643,50.88307143,0.935345,4.256642857,137.42,44.1935,0.953865,4.3493,14.0,58.40729419,24.97016528,0.047597453,0.747528772,24.0,1841.0,69.1966,1500.0,43.0,34.8837,7.0,1.1012,0.016,0.0476,0.266,131072.0,,0.6405648589134216,1361.9908447265625,0.5236384272575378,13.939790725708008,19.571876525878906,1763.78271484375,0.7880171537399292,0.700076162815094,1147.9410400390625,0.5811147689819336,11.562253952026367,13.55865478515625,1423.6204833984375,0.8409920334815979,0.2533051073551178,940.145263671875,0.18158842623233795,9.847282409667969,17.180198669433594,1341.6771240234375,0.16843488812446594,1mgml,flu,roi1,20863.46744708146,7763.605937372916,28308.58724975586,27642.191612243652,2029.3320455469702,29640.42921775221,26646.305408702723,15488.339772265148,7763.606140707605,38889.55788967287,23135.34322895486,56425.42944194997,56065.83290570879,65122.90907633098,63347.744868505455,65265.70683288574,18577.262197902415,44601.02325208467,36698.16581141757,25810.401789345262,20005.305323925593,19836.240057729312,18748.0,28073.0,27639.0,282.5,29608.0,27733.5,13813.0,5514.5,39129.5,22104.0,58135.0,58055.0,65289.0,63865.0,65535.0,15230.0,49533.5,35039.0,25594.5,17587.5,19212.5,5268.012932071087,7950.352562464644,2071.286218564267,136.97059813313498,5342.965277354532,516.86441184836,13684.700711119815,11817.945677968988,7950.352781081783,22055.7980566414,15450.013793512595,8462.72713792435,8999.500954982159,505.15532027489655,2137.850603120938,2173.5877484264493,13310.267715613478,19556.375114554638,4051.5782281277393,15798.705075268672,5703.771272509031,3330.4570213044135,D1,N1,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,25,108.3939688,62.42675,0.92958125,3.900575,124.975,58.3655,0.94294,4.0216,16.0,55.42025968,22.20222579,0.035744745,0.817602686,25.0,1833.0,69.5074,1507.0,44.0,34.25,4.0,1.0782,0.0083,0.0567,0.2474,131072.0,,0.6305710673332214,1311.6583251953125,0.5269485116004944,13.798334121704102,19.64980697631836,1667.616943359375,0.7812473773956299,0.6892908811569214,1113.94482421875,0.5834630727767944,11.480236053466797,13.706449508666992,1384.64404296875,0.8356684446334839,0.2569791376590729,893.6688232421875,0.1673547774553299,9.644876480102539,17.45946502685547,1249.8896484375,0.1741003841161728,1mgml,flu,roi1,20232.658956428186,6695.991420066538,28329.993530273438,27643.140060424805,1711.285414113115,29647.20684814453,24328.156540010506,13536.67798984416,6695.992820872001,42248.07302313072,20657.29959726843,57740.76169983862,57445.569123184505,65188.23816568047,63670.19109736417,65243.89928436279,18089.880800340572,47629.38327057558,36182.665008068856,23265.86919978988,19296.56455083378,19603.86081226466,18261.5,28073.0,27639.0,209.0,29608.0,24942.0,10926.0,4303.0,47133.0,18456.0,60421.5,60394.0,65371.0,64389.5,65535.0,14788.0,55101.0,34585.5,21721.0,17165.0,19199.0,4642.092643165845,7400.0172796319375,2138.9437355579744,164.71871657646236,4570.721202437763,502.97960357518355,13929.470243953778,11474.290808186614,7400.020798367248,21564.40997923355,15427.129741225306,8079.435939055011,8566.179355421904,464.1865213193727,2025.9598644023688,2244.7626186337834,12772.831426504614,18793.528212999347,3620.245176882221,15905.439486085957,4986.31689113181,2759.636878426583,D1,N1,t
