image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,n_HistLEN,n_HistSTR,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,z_depth_HistLEN,z_depth_HistSTR,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 13,Unnamed: 14,concentration_asmmean.,concentration_contrastmean.,concentration_correlationmean.,concentration_dissimilaritymean.,concentration_glcmmeanmean.,concentration_glcmvariancemean.,concentration_homogeneitymean.,type_asmmean.,type_contrastmean.,type_correlationmean.,type_dissimilaritymean.,type_glcmmeanmean.,type_glcmvariancemean.,type_homogeneitymean.,roi_asmmean.,roi_contrastmean.,roi_correlationmean.,roi_dissimilaritymean.,roi_glcmmeanmean.,roi_glcmvariancemean.,roi_homogeneitymean.,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_3D,type_3D,roi_3D,texture3d_mean_3D,texture3d_median_3D,texture3d_std_3D,distance3d_3D,neighbor3d_3D,bin_num3d_3D
appliedMASKiso_shg_2mgml_roi2_8bit.ome,8,58.85333846,54.09519231,0.922401923,3.799334615,49.791,47.9465,0.936585,3.82325,26.0,26.0,26.0,26.0,47.97860358,19.6907224,0.051287407,0.714238158,8.0,8.0,8.0,8.0,3542.0,35.0054,2795.0,80.0,34.9375,14.0,1.2199,0.0156,0.0769,0.2315,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5869864821434021,668.2706298828125,0.4321254789829254,11.217084884643555,10.999073028564453,665.1416015625,0.7586548924446106,0.5909423828125,664.534912109375,0.45479851961135864,10.975749969482422,9.842008590698242,624.4878540039062,0.7718361020088196,0.19182828068733215,334.72882080078125,0.15620556473731995,5.584837436676025,7.036342620849609,402.38336181640625,0.1288478970527649,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,9,54.98767667,53.9559,0.919365333,3.426073333,42.5895,45.8595,0.9265,3.5242,30.0,30.0,30.0,30.0,49.40757295,23.49565749,0.039981415,0.667891896,9.0,9.0,9.0,9.0,3869.0,31.8777,3048.0,83.0,36.7229,15.0,1.2389,0.013,0.0802,0.2783,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5728088021278381,684.7307739257812,0.42299947142601013,11.611239433288574,11.117304801940918,656.8779907226562,0.7493652701377869,0.5645990371704102,693.7186279296875,0.43482840061187744,11.65304946899414,10.504243850708008,635.8644409179688,0.7549614906311035,0.1875150352716446,325.43487548828125,0.14551903307437897,5.503838539123535,6.796454429626465,373.18280029296875,0.12770572304725647,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,10,56.11335862,53.34034483,0.939031379,3.655134483,45.0,49.67,0.94484,3.5351,29.0,29.0,29.0,29.0,43.51168509,18.39223044,0.024751616,0.686543181,10.0,10.0,10.0,10.0,3931.0,31.3434,3062.0,69.0,44.3768,18.0,1.2547,0.0157,0.0794,0.3257,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5869383215904236,678.66162109375,0.42791813611984253,11.318544387817383,10.790260314941406,650.1356201171875,0.7594049572944641,0.5815841555595398,679.9625244140625,0.436847984790802,11.249811172485352,9.937409400939941,607.9212646484375,0.7659995555877686,0.18267156183719635,332.5236511230469,0.14148402214050293,5.476458549499512,6.537441730499268,371.4615173339844,0.12313485890626907,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,11,54.95758966,57.93082759,0.908836552,3.634741379,45.0,51.451,0.92427,3.4542,29.0,29.0,29.0,29.0,43.85852441,40.26396956,0.048626265,0.745084506,11.0,11.0,11.0,11.0,3732.0,33.1214,2854.0,62.0,46.0323,16.0,1.2351,0.0174,0.0773,0.3631,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6127752661705017,648.6564331054688,0.43453365564346313,10.63138484954834,10.24936580657959,640.6412353515625,0.7767913341522217,0.6177042126655579,630.0908203125,0.4593396782875061,10.294447898864746,9.106748580932617,576.218505859375,0.7885286808013916,0.17969128489494324,331.3791198730469,0.15432879328727722,5.347411632537842,6.404043674468994,391.4748229980469,0.11834482848644257,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,12,42.71896,62.228,0.937393462,3.715211538,43.9685,50.768,0.94228,3.6343,26.0,26.0,26.0,26.0,23.41282787,38.55664269,0.022954799,0.679600384,12.0,12.0,12.0,12.0,3442.0,36.0805,2639.0,75.0,35.1867,11.0,1.2116,0.0156,0.0723,0.4427,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6643863320350647,573.56201171875,0.46590423583984375,9.137970924377441,9.244051933288574,617.0574951171875,0.8100804686546326,0.6885073184967041,524.824462890625,0.5083269476890564,8.331745147705078,7.644604206085205,524.3179931640625,0.8319823741912842,0.17608626186847687,325.2694091796875,0.16113297641277313,5.081837177276611,6.28931188583374,420.4283447265625,0.11202194541692734,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,13,55.51232381,65.25161905,0.930597143,3.765309524,47.353,56.709,0.93027,3.7051,21.0,21.0,21.0,21.0,40.38366948,27.07554818,0.030508385,0.832952209,13.0,13.0,13.0,13.0,3387.0,36.6988,2644.0,76.0,34.7895,12.0,1.212,0.0182,0.0654,0.395,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7128466367721558,516.2163696289062,0.47885820269584656,7.938125133514404,8.173688888549805,588.53564453125,0.839606761932373,0.7489492893218994,432.5659484863281,0.512907862663269,6.675778865814209,6.432248592376709,470.170654296875,0.8671652674674988,0.17310409247875214,341.9583435058594,0.1656705141067505,5.097954273223877,6.37880277633667,479.5942077636719,0.10818752646446228,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,14,50.64167778,56.22,0.933774815,3.891048148,38.367,53.892,0.93185,3.7978,27.0,27.0,27.0,27.0,40.09639583,21.1786392,0.023425234,0.852868564,14.0,14.0,14.0,14.0,3524.0,35.1944,2824.0,101.0,27.9604,20.0,1.2233,0.0158,0.0765,0.3461,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6580528020858765,587.1471557617188,0.4626080095767975,9.345690727233887,9.915972709655762,658.7225341796875,0.8040834665298462,0.6942533254623413,498.5342712402344,0.47306764125823975,7.945099830627441,7.679386138916016,531.9544677734375,0.8357767462730408,0.1946452260017395,359.9795227050781,0.16322164237499237,5.609602928161621,8.132919311523438,549.2599487304688,0.1274159848690033,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,15,69.11185,61.131,0.922713,3.8761,52.989,47.5685,0.9282,3.8664,20.0,20.0,20.0,20.0,47.37065497,32.66806665,0.039955241,0.736664886,15.0,15.0,15.0,15.0,3087.0,40.4597,2485.0,93.0,26.7204,14.0,1.1853,0.0154,0.0635,0.3303,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7184560894966125,501.7794189453125,0.48334091901779175,7.720482349395752,8.339177131652832,601.69677734375,0.8425282835960388,0.7617919445037842,427.57373046875,0.5038949251174927,6.570396423339844,5.630769729614258,407.5500793457031,0.8742184042930603,0.17663362622261047,321.8536682128906,0.16603265702724457,4.9522552490234375,7.255825519561768,508.8410949707031,0.11104229092597961,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,16,67.04581481,49.97862963,0.935017407,3.83812963,51.789,46.382,0.93748,3.6462,27.0,27.0,27.0,27.0,43.58013298,19.80904773,0.025891397,0.770386004,16.0,16.0,16.0,16.0,3227.0,38.6176,2601.0,87.0,29.8966,9.0,1.1966,0.0152,0.0673,0.3906,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7203733921051025,508.2940368652344,0.49900031089782715,7.735690116882324,8.323236465454102,607.2858276367188,0.8441081643104553,0.7592053413391113,446.81134033203125,0.5339102149009705,6.746248722076416,6.214604377746582,470.1682434082031,0.8732281923294067,0.1737765520811081,320.11273193359375,0.15545262396335602,4.90266227722168,6.904906749725342,479.1368408203125,0.10822231322526932,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,17,56.38589259,54.73792593,0.93060037,3.804166667,51.71,51.642,0.93426,3.8175,27.0,27.0,27.0,27.0,32.71232055,20.52361789,0.025588279,0.815069042,17.0,17.0,17.0,17.0,3256.0,38.2558,2600.0,74.0,35.1351,11.0,1.1966,0.0181,0.0688,0.4179,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7240656018257141,520.3908081054688,0.5061038732528687,7.734379291534424,8.303323745727539,624.277099609375,0.8468682169914246,0.7530892491340637,453.6563720703125,0.5513285398483276,6.795538425445557,6.800034523010254,529.4073486328125,0.8697675466537476,0.1686539649963379,332.31512451171875,0.15218153595924377,4.8903584480285645,6.588876724243164,480.0176696777344,0.10388123244047165,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,18,60.14931563,55.3461875,0.923609375,3.70011875,48.2235,48.2955,0.930065,3.64635,32.0,32.0,32.0,32.0,36.88172607,18.20526337,0.039439268,0.628278481,18.0,18.0,18.0,18.0,3698.0,33.4443,2946.0,86.0,34.2558,11.0,1.2293,0.0141,0.0776,0.3885,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6911793351173401,558.3363037109375,0.5066545009613037,8.55929946899414,9.079832077026367,658.0060424804688,0.8267964124679565,0.7107741832733154,515.7713012695312,0.5407541990280151,7.941656589508057,8.013727188110352,588.9344482421875,0.8456614017486572,0.17366407811641693,323.88018798828125,0.14785440266132355,4.980463027954102,6.543173313140869,463.13348388671875,0.10867730528116226,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,19,63.79811471,57.03117647,0.92671,3.808841176,58.1625,49.2825,0.93684,3.72545,34.0,34.0,34.0,34.0,39.10674612,22.33259046,0.029841149,0.741403039,19.0,19.0,19.0,19.0,3741.0,33.0369,3041.0,80.0,38.0125,14.0,1.2303,0.0129,0.088,0.3657,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6443000435829163,622.1307983398438,0.49283045530319214,9.806730270385742,10.227718353271484,703.258544921875,0.7973873615264893,0.6549246907234192,608.7042846679688,0.528210461139679,9.422080993652344,9.335563659667969,646.6857299804688,0.8123574256896973,0.1787870079278946,331.43218994140625,0.14787697792053223,5.199260234832764,6.76619291305542,461.3350830078125,0.11467206478118896,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,20,54.00623171,53.21090244,0.923159512,3.9983,49.574,46.759,0.92669,3.9577,41.0,41.0,41.0,41.0,33.2392755,22.30433519,0.030454156,0.705282066,20.0,20.0,20.0,20.0,4517.0,27.0177,3672.0,103.0,35.6505,22.0,1.2844,0.0133,0.1012,0.3658,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5873557925224304,683.9199829101562,0.46850040555000305,11.25287914276123,11.524741172790527,731.9586791992188,0.7604064345359802,0.5931843519210815,667.5491943359375,0.4956069588661194,10.877484321594238,10.205534934997559,680.2230224609375,0.7736559510231018,0.18013352155685425,320.02557373046875,0.14615842700004578,5.2402520179748535,7.1061787605285645,455.44354248046875,0.11992976069450378,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,21,59.74542424,49.37190909,0.927367273,3.610721212,58.496,41.511,0.93211,3.5487,33.0,33.0,33.0,33.0,38.9947194,19.55059575,0.033752867,0.725056753,21.0,21.0,21.0,21.0,3972.0,30.9992,3262.0,98.0,33.2857,14.0,1.241,0.0169,0.0853,0.3555,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6553534269332886,589.8931884765625,0.4626685678958893,9.433197975158691,9.478285789489746,630.8092041015625,0.804929256439209,0.6679502725601196,550.3819580078125,0.4857599139213562,8.866655349731445,8.132307052612305,550.079345703125,0.8197187185287476,0.1722543090581894,316.9605407714844,0.14300967752933502,4.969376087188721,6.489245891571045,440.2571716308594,0.10862018167972565,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,22,76.55754857,52.54934286,0.926451143,3.936557143,74.291,46.948,0.93629,3.8156,35.0,35.0,35.0,35.0,43.89832385,20.41141307,0.032997067,0.86112978,22.0,22.0,22.0,22.0,3937.0,31.2926,3282.0,73.0,44.9589,19.0,1.2466,0.0159,0.0939,0.3118,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6249475479125977,626.8742065429688,0.48509061336517334,10.130945205688477,10.875032424926758,730.6300048828125,0.7848357558250427,0.6241189241409302,606.799072265625,0.5167269706726074,9.977659225463867,9.184797286987305,583.3912963867188,0.7925807237625122,0.18389496207237244,332.0614929199219,0.15783974528312683,5.211928844451904,7.42185640335083,515.3077392578125,0.11814532428979874,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,23,77.6615037,64.36648148,0.922083333,3.847303704,76.931,55.526,0.93404,3.9528,27.0,27.0,27.0,27.0,47.63520777,29.51122912,0.032938094,0.86426084,23.0,23.0,23.0,23.0,3292.0,37.8156,2751.0,60.0,45.85,17.0,1.1853,0.0207,0.0761,0.3253,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7073881030082703,541.61962890625,0.5162734389305115,8.065948486328125,9.384323120117188,733.8941650390625,0.8368571996688843,0.7139413356781006,490.84332275390625,0.5842182636260986,7.639308452606201,7.365480422973633,569.6016845703125,0.8473043441772461,0.17746789753437042,357.75274658203125,0.18740126490592957,5.059893608093262,7.372491359710693,608.86865234375,0.10683781653642654,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,24,77.92206471,65.25597059,0.921423235,3.756826471,74.9435,57.6295,0.93193,3.79385,34.0,34.0,34.0,34.0,47.70749211,31.15683171,0.050740942,0.723151901,24.0,24.0,24.0,24.0,3141.0,39.7297,2641.0,68.0,38.8382,16.0,1.1786,0.0131,0.0838,0.2847,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6778420805931091,566.8160400390625,0.4989677965641022,8.793960571289062,9.618535995483398,674.147705078125,0.8178420066833496,0.681576132774353,535.1571044921875,0.5450807809829712,8.383443832397461,8.505670547485352,633.234130859375,0.8283805251121521,0.1890612691640854,346.1610412597656,0.16877882182598114,5.335250377655029,6.93784761428833,470.80096435546875,0.11619269847869873,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,25,80.69826857,51.53302857,0.925388,3.82344,71.565,46.162,0.93385,3.875,35.0,35.0,35.0,35.0,43.57670823,22.02976067,0.05904078,0.741664349,25.0,25.0,25.0,25.0,3601.0,34.399,2928.0,88.0,33.2727,15.0,1.2142,0.0134,0.0838,0.2543,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6666424870491028,580.3810424804688,0.47190558910369873,9.166010856628418,9.354469299316406,637.31787109375,0.8106151223182678,0.6707903742790222,569.840087890625,0.5087794065475464,8.913703918457031,8.511289596557617,602.64404296875,0.821619987487793,0.18944957852363586,347.0506591796875,0.16234993934631348,5.453287601470947,6.501724720001221,435.554931640625,0.11793720722198486,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,26,73.28351714,54.19797143,0.931565143,3.764745714,64.44,47.428,0.93735,3.8178,35.0,35.0,35.0,35.0,38.70088036,22.66509093,0.033541526,0.59681526,26.0,26.0,26.0,26.0,3660.0,33.8123,2995.0,78.0,38.3974,23.0,1.2255,0.0174,0.0876,0.2797,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6368849277496338,624.3596801757812,0.44832292199134827,10.014461517333984,10.06839656829834,688.7462158203125,0.7909573316574097,0.6347229480743408,613.8687744140625,0.4815762937068939,9.902565002441406,8.93852424621582,608.6732177734375,0.7996243238449097,0.19527137279510498,365.91497802734375,0.1806102842092514,5.735287189483643,7.059180736541748,508.20892333984375,0.12578889727592468,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,27,77.1248,55.5042,0.923719,3.6999,69.968,50.0305,0.92609,3.5608,30.0,30.0,30.0,30.0,42.55349914,19.43674852,0.036500843,0.865933472,27.0,27.0,27.0,27.0,3400.0,36.5509,2791.0,81.0,34.4568,16.0,1.2067,0.0156,0.0794,0.2302,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6678799986839294,590.455322265625,0.46766528487205505,9.225622177124023,9.657332420349121,712.2489013671875,0.8109434247016907,0.6766051054000854,546.3875122070312,0.5097100734710693,8.622340202331543,8.334383010864258,579.9750366210938,0.825207531452179,0.1919759064912796,374.0628967285156,0.19463184475898743,5.667548656463623,7.2427568435668945,576.03173828125,0.1211676150560379,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,28,69.85942727,51.38739394,0.933800606,3.858484848,60.461,47.496,0.93956,3.8594,33.0,33.0,33.0,33.0,41.35217724,16.1271069,0.026449532,0.731100295,28.0,28.0,28.0,28.0,3326.0,37.4086,2759.0,76.0,36.3026,22.0,1.1976,0.0141,0.0729,0.2106,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.6843299865722656,573.4873046875,0.4964093565940857,8.727880477905273,9.817448616027832,756.9932861328125,0.8213009238243103,0.7080814838409424,503.71673583984375,0.5572738647460938,7.816303253173828,7.917701721191406,592.0487060546875,0.8440266847610474,0.19115208089351654,381.0926208496094,0.20194949209690094,5.589113712310791,7.732845306396484,623.7271728515625,0.1203315332531929,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,29,75.33922692,49.89976923,0.930039231,3.904996154,76.415,41.477,0.93982,3.8653,26.0,26.0,26.0,26.0,40.01083308,22.83427033,0.038192262,0.776835554,29.0,29.0,29.0,29.0,2812.0,44.612,2305.0,65.0,35.4615,12.0,1.1573,0.0172,0.0609,0.1862,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7398243546485901,519.3179321289062,0.5255933403968811,7.372334957122803,8.626242637634277,730.953369140625,0.8563355207443237,0.7621629238128662,432.1314697265625,0.5691587924957275,6.402563095092773,6.646362781524658,522.4929809570312,0.8748081922531128,0.1715131402015686,375.97308349609375,0.1902673989534378,5.120476245880127,7.299967288970947,653.3424682617188,0.10354150831699371,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,30,71.87083478,54.08630435,0.927993478,3.815491304,66.93,50.353,0.93089,3.7307,23.0,23.0,23.0,23.0,41.46846989,24.31595713,0.033870092,0.618288535,30.0,30.0,30.0,30.0,2834.0,44.2502,2318.0,73.0,31.7534,13.0,1.1627,0.0131,0.0607,0.2206,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7248490452766418,507.43145751953125,0.5111721158027649,7.589372158050537,8.53500747680664,698.4595947265625,0.8479263186454773,0.7430322170257568,452.84490966796875,0.5389373898506165,7.015394687652588,6.712182998657227,513.1777954101562,0.8639782667160034,0.16551373898983002,332.5020446777344,0.20066803693771362,4.755948543548584,6.872192859649658,612.063720703125,0.10016149282455444,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,31,62.18468,64.81746667,0.929098667,3.895726667,62.676,69.214,0.93346,3.891,15.0,15.0,15.0,15.0,41.31306766,21.90065108,0.030578896,0.645982595,31.0,31.0,31.0,31.0,2887.0,43.4011,2327.0,81.0,28.7284,9.0,1.1679,0.0165,0.0615,0.1725,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7131152153015137,517.9102172851562,0.4828201234340668,7.897512912750244,8.229387283325195,624.23583984375,0.8416765332221985,0.7168115377426147,505.7576904296875,0.5262630581855774,7.787025451660156,7.543309211730957,540.697021484375,0.8489336371421814,0.15902778506278992,304.85986328125,0.18354856967926025,4.476292610168457,5.844701290130615,501.26751708984375,0.0944962128996849,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,32,78.04005238,54.76933333,0.921848571,3.594233333,72.646,42.732,0.93538,3.5547,21.0,21.0,21.0,21.0,41.7048944,31.53794947,0.044669424,0.674999074,32.0,32.0,32.0,32.0,3124.0,39.9568,2496.0,80.0,31.2,9.0,1.1879,0.0095,0.0613,0.1966,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.702767014503479,536.7792358398438,0.4710676670074463,8.258793830871582,8.574591636657715,648.0072631835938,0.8342322111129761,0.7191287875175476,454.00518798828125,0.48861485719680786,7.365998268127441,6.694432258605957,465.32305908203125,0.850236713886261,0.17125925421714783,347.9512634277344,0.1744460016489029,5.06540584564209,6.709171772003174,602.9801635742188,0.10341225564479828,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,33,71.46695652,52.40004348,0.915542174,3.912821739,65.095,45.401,0.92054,3.7102,23.0,23.0,23.0,23.0,36.05574546,21.18243552,0.053417979,0.905964703,33.0,33.0,33.0,33.0,3039.0,41.1303,2427.0,80.0,30.3375,10.0,1.1808,0.0159,0.0643,0.1767,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.705692708492279,552.0330200195312,0.47771400213241577,8.32063102722168,9.037970542907715,700.4564819335938,0.8347169160842896,0.7248485088348389,471.7786865234375,0.49624717235565186,7.422026634216309,6.707060813903809,462.8154296875,0.8533494472503662,0.18401628732681274,384.4679870605469,0.17787693440914154,5.545424461364746,7.806338787078857,694.8912353515625,0.11319082230329514,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,34,78.3052,56.49725926,0.915197037,3.88892963,72.897,51.889,0.92728,3.8658,27.0,27.0,27.0,27.0,35.23018482,22.93947737,0.052916866,0.593272544,34.0,34.0,34.0,34.0,3084.0,40.501,2459.0,73.0,33.6849,9.0,1.1826,0.0186,0.0678,0.2004,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7046580910682678,553.5391235351562,0.5058820247650146,8.279621124267578,9.386098861694336,726.1296997070312,0.833882749080658,0.7349972724914551,452.3423767089844,0.5379073619842529,7.079801559448242,6.829259872436523,494.0038146972656,0.8590540289878845,0.18907389044761658,396.6921691894531,0.17346704006195068,5.664596080780029,8.034456253051758,681.9860229492188,0.1165127381682396,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,35,70.98731935,58.5326129,0.926811613,3.673403226,68.537,49.333,0.93501,3.4777,31.0,31.0,31.0,31.0,38.40605164,29.3909567,0.034544984,0.772583099,35.0,35.0,35.0,35.0,2990.0,41.8371,2378.0,72.0,33.0278,5.0,1.1806,0.0142,0.07,0.183,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.7102821469306946,537.4393920898438,0.5234957337379456,8.065505981445312,9.309037208557129,720.6493530273438,0.837259829044342,0.7485263347625732,432.37554931640625,0.5691848397254944,6.659651279449463,6.906023025512695,530.88232421875,0.8673602342605591,0.18872356414794922,382.62713623046875,0.17757271230220795,5.562238693237305,7.716877460479736,618.4717407226562,0.11610208451747894,,,,,,,,,
appliedMASKiso_shg_2mgml_roi2_8bit.ome,36,82.9115,59.78776923,0.926188077,3.831296154,78.646,54.384,0.93493,3.79635,26.0,26.0,26.0,26.0,38.8480329,32.60528988,0.034838351,0.696499938,36.0,36.0,36.0,36.0,3035.0,41.1871,2348.0,61.0,38.4918,9.0,1.1794,0.0163,0.0669,0.1761,131072.0,,,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,2mgml,shg,shg,shg,shg,shg,shg,shg,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.733796238899231,527.3351440429688,0.5458579063415527,7.563337802886963,8.817995071411133,745.26806640625,0.852229118347168,0.7707445621490479,425.19927978515625,0.5970293283462524,6.141922950744629,6.764734745025635,569.812255859375,0.8798794746398926,0.17857626080513,396.0917053222656,0.1750170886516571,5.4202094078063965,7.153748989105225,628.8143310546875,0.1070990115404129,,,,,,,,,
